dpt_tp,grpcode_tp,tpincno_bi,tgt,offset_tgt
93453,BJG0AD01,1,41156.577439,11.401575559
93452,XFA1AK05,1,1227.785,11.602498245
92982,XDA1AM03,1,25850,11.056878274
91786,XTA1AL01,1,286364,11.368128218
90781,FTA2BM01,1,856.995,10.708052309
93293,XFA1AQ02,1,49000,11.122060015
90521,SKA1AF02,1,27690,11.534282062
92788,DZA2AB08,1,291499.995,11.822290725
901EA,MSB1AQ,1,291400.15,11.119177433
90531,BJG0AH01,1,4500,11.875720397
921EA,RCA1BS03,1,1000000,11.274168059
93116,others,1,66765.028464,11.882371062
93920,XFA1,1,61736.5,11.802620491
90343,others,1,6350.018,11.736355827
91770,CAA0CC,1,5500.036,10.824374552
90925,MZA3AB,1,2958.9,11.346413329
92788,DZA2AB01,1,12870.018,10.839453033
93284,QRA0AD,1,5280,10.76309187
94021,RCA1AA03,1,18550,11.891160378
90373,BKA1AN02,1,15000,11.123589275
93454,TYB0AC01,1,14449.982,10.711184281
93453,RWA0AC01,1,30400.3,11.166673097
93286,TYB0AA01,1,53900,10.839544053
91831,CCA0CE01,1,6285.1331394,11.140073933
90344,BKA1AH02,1,232000,11.283792871
90925,BKA1AH03,1,10114.293,11.368811731
91684,BKA1AL,1,500000,10.89678839
904EA,DZA2AC02,1,57350,11.494266771
91829,BKA1,1,67827.35942,11.189397923
90786,FTA1BE01,1,12434.498,11.009191492
94022,BKA1AG,1,12060,11.438668803
904EA,LMA2AA01,1,43600,10.638303568
91687,BTA1AL,1,14700,11.220837029
927EA,HMB0AL01,1,500000,12.108074873
90948,DZA1AA,1,269156.409,11.315101402
92316,DZA2AK,1,26880,11.095108141
905EA,BMA1AK03,1,840,11.021667079
90781,DZA1AW01,1,77592.718,11.139267388
91687,BMA1AK04,1,16826.008,11.337496013
92238,XFA1AS01,1,1350,10.96245074
93451,GQB1AG01,1,12500,11.511705344
938EA,CCA0EA01,1,59091.385716,11.071710769
91681,TYB0AB08,1,31600,10.912224443
91771,DFC1IZ01,1,166150,10.813894642
904EA,TYQ0AE02,1,1800,11.390680996
90521,XDA1AH01,1,36500,11.596627238
93283,FTA1AN,1,39071.2,11.491580608
93286,JLA0AQ00,1,22561,11.38994962
90345,DZA2,1,25442.82,11.485510019
904EA,JLA0AO01,1,172823,11.287953382
90531,LMA1AN01,1,24500,10.915056671
90723,XTA1AF04,1,10900,11.255899053
90347,DZA1AQ,1,28800,11.276329798
93286,XDA1BC01,1,3050,11.368460042
93282,BMA1AK04,1,4040,11.074803452
90345,DZA2AD02,1,5660,11.712326671
93845,SKA1,1,15727.68,11.914575944
90984,BKA1AH00,1,141.596,11.723647308
90951,BTA1AR02,1,18400,10.976944672
90948,QYA1AE01,1,26529.9874,11.646334376
91833,CCA2AD02,1,23450,11.587017101
91831,JLA0,1,59200,11.591402434
93284,BKA1AG02,1,10270,12.083020514
93281,DZA1AV01,1,79890.2,11.334336867
93283,ADA1AG01,1,47057.4,12.621134012
90131,LMA1,1,22355.815,10.944083629
90724,ADA1AG01,1,312000.06,11.197944709
93452,JHA0,1,370904.62341,11.754553676
91283,BYA0AP01,1,85231.79682,10.987583916
90786,BTA2,1,238673.25,12.26729561
912EA,CCA0EA01,1,13504.29271,11.181125382
93117,TYB0AB09,1,33199.992,11.415731003
905EA,XDA1AM03,1,14000,11.147092897
90925,ZTA0,1,399132.88,11.800734471
91283,BYA0AD01,1,16344,11.15818225
904EA,TYB0AC11,1,65900.018,11.87410873
91760,BKA1AL05,1,430000,11.774960843
90347,MSB1AA02,1,1200,11.461358087
93115,XFA1AA01,1,65450,11.172704487
923EA,FTA1BE02,1,500,10.750973658
90925,ADA1AE05,1,16730,11.223761543
905EA,QYA1AG02,1,26250,11.912452208
950EA,BKA1AH02,1,20300,10.845872917
90345,DZA2AB01,1,21414,11.134405952
90343,FTA1AN03,1,18752,11.265000426
90786,FTA1BE01,1,16000,10.702101224
904EA,KRC0,1,14240,11.629213258
927EA,TYB0AC,1,22499.5,11.475720786
91833,QRA0,1,298997.94475,11.41270051
90985,BKA1AL,1,12541,11.090772569
91771,DZA1AV03,1,10500,11.402832057
90724,BTA1AL03,1,9768.74,11.192858698
94021,BKA1AG02,1,141219.55,12.340757655
93284,DZA2AK06,1,66206.5,11.242635478
90785,BTA1,1,4768,11.456506249
905YH,DZA1AQ04,1,4760,11.981240021
92187,BJA0AA01,1,359067.325,11.316389844
93454,DZA2AE03,1,78000,11.893535347
92238,BTA1,1,75000,11.221205749
933EA,BZA1AE03,1,54301.038,11.380108695
90925,DFC9DG,1,2399.2,10.748010495
93920,RCA1,1,72654,12.010336241
90521,LMA1,1,500000,11.782854025
93451,DFC9AA,1,5000,11.49357324
90925,WPC0,1,28860,11.799857756
90785,FTA2AB02,1,61740.0108,12.221029455
93281,XDA1AH01,1,2000,11.492589123
91193,FTA1AN02,1,14700,11.871927971
932EA,ADA1AB,1,29700,11.354614885
93452,QRA0,1,25150,11.287355421
93117,BTA2,1,31730,12.117044841
917EA,ADA1,1,25945.93,11.103018322
93451,RWA0AB01,1,14010,11.190252475
91832,BKA1AG02,1,31764.55,12.02295908
92187,BTA1AI04,1,17353.78,11.301348193
93453,CAA0AG01,1,299218.44221,11.817112827
90345,BKA1AN02,1,429920,11.634505235
90521,TYB0AC01,1,45000,11.092817787
90345,JPA2,1,24500,12.048950018
909EA,XDA1AC01,1,27100.018,11.987234223
93116,FTB1AD01,1,29247.5,11.869504808
90925,DZA2AC03,1,24750,11.211861264
93285,BZA1AE03,1,30540.018,11.342476487
943EA,BJA1,1,18700,12.323735254
93453,MZA2AL01,1,5210.724,11.517059548
90344,DZA1AQ04,1,42000,11.426153364
92187,KDA1AB,1,10320.9,11.019659264
93451,CAA0AM01,1,1000000,11.939208219
91829,BJG0AH01,1,43779,11.631529769
93284,TYB0AC11,1,49650,11.144427727
93451,RCA1,1,102834.60161,12.566873589
90345,MZA3,1,65000,11.265450683
90925,others,1,29380,11.512742511
94023,others,1,39500,11.696431243
90520,BYA0,1,30000,11.571888124
90722,FTA1BE01,1,147232.05,11.366230531
93290,XFA1AQ02,1,12876.6848,11.436681024
91283,QYA1AR01,1,29562,10.899405555
90521,BZA1,1,1500,11.914880438
91192,BKA1AL05,1,36500,11.100946237
905EA,BKA1,1,13140,12.063423873
90349,XTA1,1,14500,11.152997696
93285,BTA1,1,29614.501,11.406753476
93281,FTB1AA,1,1922.995,11.274146906
93281,BTA2AD03,1,10262,11.809167038
90345,BKA1AH02,1,261408,11.475211133
92187,QRA0,1,21735.0126,11.294977596
905EA,BKA1,1,12719.2,11.824263762
904EA,ADA1AF02,1,112949.76,11.564646001
943EA,FTB1AA02,1,500000,12.444209798
95022,KDA1,1,17010,11.824513666
93453,FTB1AG01,1,69713.5,11.474262498
93454,MSB1AB01,1,1000000,11.973610882
93283,XFA1AA01,1,500,10.987147061
901EA,DZA2AD01,1,16744,11.582647894
90531,DZA1AN04,1,33200.018,10.992092414
90984,GQB1AG01,1,69511.208685,11.773654026
90724,BTA1AJ,1,77000,11.556764321
93845,CCA0EA01,1,14229,11.581579434
91833,BZA1,1,16474,11.592716928
94021,ADA1AE04,1,130993.2,12.440929346
91833,BJG0,1,20000,12.287256212
91181,XDA1,1,15260,11.998292957
93115,BMA1AK03,1,31050,11.238182263
93923,XFA1AT01,1,96545.3622,11.390614567
90521,DZA2AA02,1,19000,10.919983407
923EA,QRA0AF01,1,50000,10.981751359
91192,XDA1AM01,1,5709.12,11.406613459
93283,XDA1AB,1,12782,11.880781094
90345,MZA3,1,35000,10.86617776
93452,ADA1AF03,1,17666,11.729670207
90531,CCA0EA01,1,198958.4,11.326580302
93281,ZHA0,1,581585.52,11.354264297
91770,BMA1AH,1,500000,11.426815946
91770,DZA2,1,500000,11.866276694
90534,MSB1AD01,1,534748.92,11.157650013
93381,FTA1AN03,1,99879.44,11.509008566
90343,RCA1BS01,1,34032,11.049132274
917I2,DZA1AW02,1,53856.4166,12.299149493
933EA,BJG0AD01,1,8640.96,11.47602243
93286,XFA1AS02,1,442955.544,11.437140862
91185,FTA1BE01,1,18164.05,10.980141408
90371,MSB1AD01,1,203460.96,11.902010767
93284,DFC1IZ,1,12232,11.333624303
917EA,MSB1AD01,1,27875,12.124818756
92983,BTA2AD02,1,9700,10.999869656
93450,QYA1,1,257226.9936,12.381731548
90925,FTA2BM01,1,42516,11.273793438
94320,DZA2AA01,1,519290,11.444218638
91686,XFA1AQ02,1,40150,10.749850711
90347,BKA1AN02,1,8200,11.50962819
90347,DZA2AD02,1,452995,11.85342376
934EA,XDA1AH01,1,34000,11.680026504
90786,FTA1,1,28504.73,10.525613018
91830,XDA1AB01,1,40194,11.694980342
90724,BTA1AJ,1,21959.9892,11.847437915
904EA,DFC1IZ01,1,45485,11.028092111
94022,BTA1,1,239840,12.054259181
934EA,TYB0AB01,1,13875,11.177635121
90724,RCA1AB01,1,1000000,11.520147618
90722,FTA1BE02,1,24078.235,11.108745655
91199,ADA1AE04,1,64225.86,12.143740074
91283,TYB0AC15,1,59390.005,10.759236663
91283,SKA1,1,42420,10.848097662
90345,KDA1,1,9200,12.046030889
94021,DZA1AW02,1,12984.293,11.734708159
91839,XDA1AM03,1,590496,11.464723495
93450,DZA1AW02,1,3750,11.509376746
90787,BJG0AD01,1,27500,11.599920954
90985,BMA1AA,1,102501,11.805253588
91831,FTB1AD01,1,24243.2,12.059660912
90985,MZA2AL01,1,17120,11.922406426
91770,BKA1,1,300178.42218,12.046404004
93920,TYB0AC15,1,17210,10.893825156
93454,BYA0AB01,1,274758.64221,11.368056601
93923,others,1,441989.035,12.30135848
923EA,BTA1AI04,1,12336.0612,11.596683436
93453,BTA1AB02,1,34516.31,11.553309001
91839,BTA1AR02,1,13440,10.83318855
90960,BTA1AB02,1,13062.8,11.788865445
91830,RCA1BS01,1,184895.43913,11.504899806
917EA,CAA0AC01,1,12312,11.219569074
93281,MZA1AD01,1,4000,11.000601453
90372,BTA1AL04,1,1626.018,11.663598249
94021,DZA1AV02,1,704647,11.848397151
93452,XDA1AB01,1,7991.01,11.584132706
91830,XDA1AB01,1,280206.05707,11.774684691
93284,DZA1AQ04,1,27024,11.492515126
91740,JLA0BK00,1,1000,11.508110614
905EA,BTA2AF01,1,4500,12.835974672
91185,FTA1BE01,1,96999.982,11.043998301
904EA,FTA1BE03,1,32845,11.894184233
91834,BTA2AD02,1,54327.35942,11.679380377
91831,QYA1AA01,1,41200,11.768513376
90373,XDA1AF05,1,22155,11.304518398
90926,BJA8AB01,1,10770,11.326771145
905EA,XDA1AF05,1,18200,12.395725466
93284,DZA2AA05,1,29800,11.174158668
905EA,QYA1AR01,1,372057.84,11.644973051
94025,DZA2AB06,1,66921.21,11.752112339
91199,FTA2AA01,1,128006,12.389303515
90786,FTA1,1,33243,11.791495362
905YH,DZA2AD01,1,6733.909,11.646633445
93287,XTA1AB03,1,18906.35,11.3948757
93116,QYA1AR01,1,114393.258,11.449723783
90521,RCA1BS01,1,282441.24,11.253320646
93454,XFA1,1,500,11.480258701
91833,DZA2AB08,1,8266.855,11.100328093
93283,DZA1AV02,1,2000,11.011193626
91182,FTA3AB01,1,35645.29,11.637718969
93285,JLA0BK00,1,714124,11.638560785
93117,BTA1,1,322690,12.969896386
93450,RCA1BS01,1,8014.8,11.335973934
90727,BTA1AR02,1,272747.994,11.017967537
934EA,BYA0AB01,1,60500,11.548759378
93920,BJG0AD01,1,341942.71,12.356808666
93920,BJA8AB01,1,845555.26,12.227804354
931EA,FTA1BE02,1,45645.6126,11.242400719
93287,BTA1AL02,1,147481.28,11.419125685
950EA,QRA0AD,1,101499.993,11.224316571
91684,DZA1AN05,1,9984,11.312682728
93450,BTA1AR02,1,68678.128023,11.625006262
904EA,QRA0AD,1,176127.992,11.372414323
92238,FTA1BE02,1,94799.982,11.1809355
90723,BTA1AR02,1,9997,11.038606543
92787,BJA8AB01,1,16818.92,11.862114735
90521,BKA1AL05,1,4000,11.067712458
91193,DZA1AN06,1,17189.57,11.501138941
92788,BTA1AB02,1,45800,11.507818057
90345,KDA0,1,185208.768,10.546531876
905EA,DZA0AD03,1,23800,10.635825232
91282,FTA0AF,1,16000,10.497180251
905EA,BMA0AI,1,43500,11.228258778
90621,BMA0AI,1,6150,10.15419246
90925,others,1,38200,10.558160947
905EA,BJG0,1,30600,11.182434618
90343,BMA0AE,1,7900,10.744018589
905A2,LHB0AE,1,19000,11.104307085
93281,JLA0AQ01,1,7499.9946,10.418846791
90948,SLA0,1,929664.785,11.196824859
90343,XDA0,1,18704,10.416963384
90725,FTA0,1,18000,11.604589116
938EA,MSB0AJ,1,17346.56249,9.4969110924
901EA,LKA0,1,26050,9.6730939515
91839,QYA1AE01,1,2400,11.44837424
93115,MJB0AD,1,24375,10.885213789
93283,CAA0BB10,1,47800.018,10.803116095
93282,LKA0AC,1,9600,10.548094087
92985,CCA2,1,21600,12.05625733
91772,DFC1IZ,1,1100,11.803611375
91192,BTA2AE01,1,135000,11.236477441
90984,QYA1AG02,1,44399.982,12.188534789
93283,FTA0,1,98665.32,11.776306579
91282,QYA1AG01,1,9200,11.478850504
90521,XLA0AB,1,4500,10.365251212
92181,QCB0AB01,1,56800,10.700531536
93453,BYA0,1,85050.13389,11.19489857
90727,TYB0AA01,1,17150,11.316258027
90965,JPA0BC,1,1940.009,11.01757311
90725,QYA1AG02,1,50000,12.744178439
90947,BJA5AK01,1,12032,11.869721449
910EA,DFC1IZ,1,32699.982,11.129775134
90948,MZA2AL,1,4523.99028,10.81535558
934EA,JLA0AQ01,1,11000,10.58656842
91770,FTA2BM02,1,831412.02,11.642824164
93452,DZA1,1,6265,11.928090814
91786,JLA0,1,4850,11.543651392
905EA,DZA1AT05,1,1800,11.192863776
91684,JHA0AU01,1,13950,11.165767181
943EA,LHB0,1,500000,11.196043197
91835,BKA1AH03,1,820.995,11.121951558
929EA,BKA1AL05,1,23500,10.964305898
90520,BMA0,1,500000,10.66486389
90786,FTA2AB02,1,43500,10.47482575
90985,others,1,6135,11.614225319
91831,CCA0BN01,1,45.45,11.812209148
904EA,CAA0BT,1,55850,11.225681107
93453,GQB1,1,399.9676,11.571488384
90722,FTA1BK01,1,12100,11.200157747
93281,JTV0,1,30000,11.147833853
92316,WEA0,1,22750,10.311385484
90723,BTA1AI02,1,28000,10.93049106
905EA,FTB1AD01,1,1980,11.308153847
91831,FTB1AA03,1,45000,11.524403475
91760,TYB0AB08,1,1600,11.063447544
91199,FTA2BM02,1,27500,11.211894355
93281,FTA0,1,17500,10.39898793
905A2,BKA1AG03,1,143684.02,11.585225091
904EA,JLA0AQ02,1,786180,10.777944356
91199,FTA0AF,1,73721,11.165024566
93286,CCA2AD,1,12032.97732,12.081488615
91772,BTA1AL03,1,10500,10.957610166
90621,DZA1AQ03,1,23100.0324,11.401524578
910EA,MSB0,1,27800,11.688342058
92788,CCA2,1,20300,11.292807079
91283,WEA2,1,54871.76442,11.669674733
92228,MSB1AQ,1,58625,10.806240339
91835,BYA0AB01,1,40300,11.048927913
91285,FTA3AV,1,32031.79682,11.634270617
93452,BJG0AE01,1,11902.351594,11.956249752
94022,LHB0AE,1,468793.815,11.697622126
93281,others,1,85000,10.991368431
93286,KRC0,1,9475,10.733502679
90984,TYB0AB,1,73560,11.165329547
91834,BJG0AH01,1,62000,11.393843884
908EA,RCA1AS03,1,6550.009,11.425585298
904EA,CAA0AJ01,1,31850,10.095266002
90926,others,1,560334.4,11.359621529
91681,XDA1AJ01,1,3798,10.860471689
91124,FTA0AF12,1,42239.6,11.750445157
91832,BYA0AP01,1,29450.018,10.834976022
91283,RWA0AC01,1,443791.91046,10.780035138
90786,FTA0AF12,1,21750,10.786028719
93290,XFA1AK03,1,27307,10.929094653
93286,TYB0AB02,1,5150,10.894497641
90521,BJADAA,1,65000,11.262181055
91781,TYB0AB04,1,440227.9392,11.067973433
910EA,DFC9AA,1,28700,11.303914912
905EA,RWA0AC01,1,511996.114,11.08272332
90372,CAA0BG01,1,10606.7,11.693180379
92981,XDA1AJ02,1,47970,11.98147736
93281,BYA0AL01,1,35100,11.703332473
90787,BTA2,1,32600,10.877470718
91283,CAA0AR02,1,2600,11.375723675
91192,BJG0AI00,1,30250,11.154100385
91760,CFA0,1,17500,11.488370519
917EA,DFC1IZ08,1,42099.982,10.460794264
90345,MSB0,1,35000,11.185218324
93281,DFC9AA01,1,91694.816,11.269224324
93923,TYB0AB09,1,200000.004,11.372165237
93283,GQB1,1,47800.0162,11.50708809
91283,CCA2,1,34791.79682,11.741052151
90346,FTB1AU08,1,191091.0108,11.518846687
93452,others,1,4550,11.463772015
93453,QRA0,1,114000,11.924819798
904EA,BJA5AB,1,56264.4,11.295980242
91829,ADA1AG01,1,40300,11.076933404
901EA,DZA2AD01,1,108500,11.161843004
93285,CAA0AR01,1,10600,11.422198264
91283,BJA1,1,27960.018,10.993972243
91833,JLD0,1,87000,11.976359206
91283,SBB0,1,38080,11.87413457
904EA,LKA0AC,1,56800,10.216790267
91781,DZA1AV03,1,360012.114,11.129125108
92982,QRA0,1,3150,11.029923579
905EA,LHB0,1,91830.8,11.653072302
93281,BKA1AL05,1,17499.9874,11.393523499
93286,CCA0,1,9400,9.5623925535
91839,BKA1AG02,1,56458.439,12.031491296
90344,XFA1AA01,1,135700,11.338755621
929EA,CAA0AM01,1,26250,11.075596771
90521,BTA2AA02,1,9600,11.529057582
904EA,DHF0,1,16749.982,10.274957725
905A2,BTA1,1,159998,12.103373034
91781,QRA0AW01,1,102500,11.248455001
93453,XFA1AQ02,1,1775.027,11.319501903
90372,FTA2BM03,1,19676.378,11.733751166
91750,LMA1AN01,1,26589.9776,10.168311735
904EA,JLA0AM01,1,461366,10.424393617
91771,TYQ0AE,1,22100,10.646416375
92983,RWA0AH01,1,17360.0324,11.970816325
93115,BTA2,1,10850.78,11.583984785
91831,HMB0AA03,1,276167.39072,11.032784891
938EA,others,1,3305,10.636406921
91199,QRA0AD,1,14420,11.327051893
904EA,DZA1AN02,1,30250,10.990738576
90723,BJG0AE01,1,41369.97732,11.878027046
91771,CAA0,1,6150,10.761620624
90621,LFA0,1,555351.53183,11.082466163
93284,BMA1AK,1,47862,11.055797876
932EA,BMA1AK,1,11940,11.513089464
90344,HMB0AA,1,192121.835,10.84201322
93450,CFA0,1,8800,10.269522509
91282,ADA1,1,25600,11.009190436
93281,HQA0AD01,1,7800,10.675233152
90782,RCA2,1,2500,11.060588383
93452,HQA3,1,80869.822732,10.78642678
90521,others,1,10099.9676,10.590583529
93454,CCA2AM00,1,600,11.627613876
905EA,BJG0,1,4600,11.459317728
90955,others,1,7040,10.989744313
92187,JLA0AO01,1,5480.992,10.517878507
91833,BKA1AL05,1,16150.931594,10.815914261
901EA,LNA0AM01,1,30249.9676,10.935214132
938EA,TYB0AC01,1,300000,10.696422591
90723,BYA0AK01,1,255485.986,10.859477451
91685,others,1,17900,10.677473817
92181,TYB0AB06,1,6349.9676,10.836500084
910EA,CAA0BG01,1,7718.809,11.647628984
93450,FTA2,1,1925,11.718439546
91723,XFA1,1,29960,11.69553932
90372,CAA0GN00,1,30700,11.515537547
90981,DFC1IZ,1,367951.164,11.444005594
92181,DZA2AK04,1,1330,11.397645032
91770,CAA0AM01,1,462880,10.979857532
901K4,BJG0AG01,1,131931.99,11.024149383
91687,BTA2,1,300,11.489616477
93452,BKA1AH03,1,343134.726,11.509188186
91283,CAA0AY01,1,21480,10.9470512
90727,TYB0AB10,1,41000,10.994750489
93286,LHB0,1,15390,11.721893357
93286,CAA0CH03,1,5425,11.16166492
91833,others,1,23100,11.058746228
93920,DHF0AD,1,599052,11.316986622
91834,DZA2AK06,1,27000,10.9103862
90981,QYA1AG01,1,4896.018,11.549666228
929EA,QYA1AG02,1,18250,11.737924126
95022,DZA1AT04,1,451143.31,11.093387052
904EA,DZA2AF01,1,23834.6024,11.326258645
91834,BKA1AG,1,114317.07935,11.594867731
90346,ADA1AG01,1,14239.982,11.68034697
939EA,RWA0,1,76250,10.706396788
90521,DNA0BF01,1,111756.48,11.415024184
93116,TYB0,1,21850,11.344731708
90949,DNA0AF01,1,87273.2,10.303763306
92182,CAA0BF01,1,7349.982,10.939591695
93286,XDA1AB,1,5600,11.948605352
93281,DZA2AK,1,30000,11.060119655
91829,FTA2,1,622647.48,11.640373568
93283,BTA1AJ,1,33000,11.482129469
93451,ADA1AF03,1,15640.015228,11.070087301
90782,TYB0AB06,1,1574,10.312956805
93453,DFC1IZ01,1,43651,10.958227179
92781,JLA0BH01,1,94151.4,11.429476187
93281,HQA3AB01,1,1050,11.6144643
90984,JLA0AJ03,1,4575.338,10.702830548
90344,DZA1AQ04,1,102981.192,11.551673272
90783,CCA2AA01,1,15950,11.312932644
91830,XFA1AK03,1,500000,10.542572841
90343,DNA0,1,7758,10.907019309
93281,RCA1BL01,1,45000,11.609754636
93453,XTA1AL01,1,812494.18282,11.759969784
90782,BTA1,1,8470.59,11.437360162
90947,DZA1AT05,1,3698.99028,11.481228035
91687,BKA1AM01,1,14700,10.611193423
90723,DZA2AA01,1,7100.0324,10.857532023
934EA,JHA0AE,1,108585.7936,11.142129648
91781,CCA2AA01,1,36000,11.545832437
90347,HMB0AA01,1,10964,10.513376998
91199,DFC1IZ08,1,153536,11.155827877
90945,HMB0AA02,1,13020,10.712119969
943EA,QYA1AD02,1,47362,10.993205699
93454,TYB0AC13,1,72311.67552,10.719107124
93453,CAA0,1,200000,11.220932603
93283,DZA2AB01,1,1500,11.1403059
92985,LMA1AN01,1,21500,11.111973683
90521,FTB1AG01,1,837776,11.951495359
93281,BJG0AH01,1,49796,11.629906714
91730,JLD0,1,309008.51,12.087382447
91283,CAA0,1,43718.92423,11.147528913
93453,CAA0BT,1,96740.093723,11.544120556
901K4,BJG0,1,2135,10.281577461
90951,RWA0AC01,1,71120,11.033515048
90724,TYB0AB11,1,4899.982,10.831631742
91837,BJG0AD01,1,14630,11.605175973
93454,DFC9,1,3380,11.412167636
90521,XDA1AB01,1,17500,10.446509355
90965,BZA1AG01,1,22624,12.054990872
93281,RCA1AK03,1,41000,11.312084877
93281,BYA0,1,2500,10.718233024
932EA,BJG0AH01,1,762736.19,11.905743509
904EA,TYB0AB01,1,5000,10.873769652
93286,QCB0AA01,1,8932,10.827632737
90345,HMB0,1,20600,11.861560146
91181,RCA1BL02,1,3480.00972,11.624790757
90960,BJG0AA01,1,14000,11.10832361
934JC,TYB0AB04,1,300000,11.338816437
90781,DFC1IZ01,1,5600,11.028713538
90925,BTA2AA03,1,33660,11.023676802
93281,DZA1,1,3820,11.057039618
910EA,MSB1AA02,1,21800,11.183176212
942EA,FTA1BE01,1,27500,10.693952086
93292,SLA4AC,1,1000000,12.069163203
90373,XDA1AC01,1,2910.54,11.228737885
902EA,ADA1AE04,1,122700,11.108931616
90345,BTA2AF01,1,9000,11.435161226
91185,BYA0AB,1,300000,11.104441634
905EA,TYB0AC01,1,14000,10.916690603
90724,BKA1AG02,1,13600,11.771484763
90521,XFA1AK03,1,27800,10.947388407
92782,BJG0,1,83399.9676,10.913918253
90346,RWA0AB01,1,28420,10.836029055
90723,JBB0AM04,1,627311.986,10.488256664
93286,TYB0AB02,1,27540,11.011771658
90345,QYA1AE,1,14000,10.770719973
904EA,TYQ0AE,1,20000,11.072853268
94020,DZA2AA04,1,692900,11.579473311
90620,BJG0AD01,1,19100,11.070464673
91830,DZA2AB05,1,19450,11.167153646
90176,BTA1AI03,1,83250,9.9123147348
932EA,MSB1AQ,1,42900,10.970372024
91831,WPC0,1,18200,12.651058305
95181,XDA1AB01,1,29800.018,11.697132277
91283,FTB1AU06,1,26180,11.176633821
93920,TYB0AB06,1,33990,11.256988989
93842,BTA2AD00,1,48837.485716,11.450212476
92187,CAA0AJ01,1,4850,10.559075806
91771,others,1,7784.3916,11.74378691
90925,CAA0AR01,1,25000,11.365578726
90343,BMA1AK,1,16500,11.183629684
93286,TYB0AB04,1,269312.26,11.352975779
91283,JLA0AJ02,1,40281.79682,10.639751582
90520,DZA2AD03,1,16300,11.303384676
91686,CAA0CM01,1,14610,10.720548044
934EA,XFA1AA01,1,4200,10.784176425
93284,DZA1AN06,1,14625,11.243256173
94021,TYQ0AE,1,5500,10.861033295
94021,TYB0AC13,1,5100,11.461161203
90786,BTA2AD02,1,62099.9676,11.194657873
91834,LMA2AA01,1,180357.35159,11.281362449
90727,FTA3AB02,1,3100.0324,11.898123474
90372,DZA2AB06,1,804,10.933251425
91770,DFM0,1,7700,10.811221715
904EA,DNA0AF01,1,47000,10.583362668
90965,DZA1AT06,1,35600.018,11.691204278
90983,CCA2AF01,1,27400,11.436370814
934EA,JLA0AR01,1,8650,11.420458621
93284,JHA0AI01,1,11819.99028,11.463297414
90984,BJG0AH01,1,33125,11.280981338
90621,HMB0AH,1,35150,10.650685074
943EA,ADA1AF03,1,35000,11.17403189
91760,TYB0AB01,1,18030.95,10.583896014
91681,BJA0,1,2690,11.268263668
93452,TYB0AB,1,29452.5,11.517598277
91723,others,1,31000,10.707722908
91760,BYA0AB01,1,28175,10.205393968
90955,BKA1AH02,1,5730,10.771145893
91831,DZA2AC01,1,900,10.943602969
905EA,JHA0,1,4100,10.546443622
904EA,HMB0AA01,1,4305,10.827765725
91723,SKA1AB01,1,8500,10.452144069
901EA,DZA2AA04,1,52842.36,11.139242439
90925,BZA1AG01,1,21.741,11.304643062
93283,DZA2AA05,1,700,11.086933049
905EA,DZA1AT05,1,24000,11.100068034
938EA,FTA2BM01,1,31500,11.16386928
91829,RWA0AH01,1,4800,11.587622144
934EA,TYB0AB02,1,10900,11.323567049
91781,others,1,110685.02,11.330119605
93286,QYA1AE01,1,210,11.197438077
90984,others,1,19102,11.100988025
90343,QYA1AE,1,2600,10.986144009
92316,DZA1AN04,1,17540,10.679598598
93923,JLA0BH01,1,1488,10.851018801
904EA,XFA1AK05,1,32850,11.689244963
93284,CCA0EA01,1,43800,11.024714594
90343,DFC9AA01,1,51820,10.621524883
90372,DZA2AB01,1,14770,10.347620157
90372,XDA1,1,1514,11.491687901
94021,FTB1,1,18207.67,11.18350921
90531,DNA0BF01,1,29000,11.460854822
904EA,TYQ0AE,1,271039.4,11.564055297
93920,CAA0,1,698981.52,11.381851337
934EA,DZA1AT04,1,6300,11.196673235
91285,TYB0AB06,1,18326,11.127808854
90984,others,1,97674.5,10.969068651
93117,MSB1AQ04,1,13355.685716,10.931444323
93286,DHF0,1,27840,11.70758018
93382,FTA1BK02,1,1680,11.676586829
91687,BJG0AH01,1,29100,11.445447231
94021,BYA0,1,10500,11.651346832
90371,JHA0,1,35500,11.169799424
93284,BJG0AH01,1,14700,11.805116854
92788,CAA0BP01,1,500000,11.546133787
93453,SKA1AC01,1,340903.128,11.34038867
93283,DFC1IZ,1,13750,11.640637033
94021,XFA1AT01,1,17000,10.853724253
934EA,BJA5AB,1,780,11.110492212
901K5,BJADAE01,1,33604.96,10.504232218
923EA,ADA1AE04,1,2210,11.141799222
90925,XFA1AD01,1,44170,11.050185121
90521,CAA0AR01,1,31200,11.769596009
93453,JLA0AM01,1,19460,10.793486034
932EA,JHA0AI01,1,9400,10.9913882
93286,JHA0AU01,1,27012.86,12.082739786
904EA,FTA1AN01,1,53820.4,11.20461033
93286,RWA0AC01,1,9250,10.864145837
90521,CCA2AD03,1,45000,11.544789413
93288,JLA0AJ02,1,22175,11.080607756
902EA,DFC1IZ06,1,17538,11.146059565
90783,TYB0AA01,1,2361,10.712559833
943EA,CCA2,1,57295,10.684065328
90926,BJA5AB,1,2359.982,10.921257297
91686,DZA1AQ03,1,3140,11.597070314
91830,DZA2AB08,1,31815,11.039002504
902EA,RWA0,1,208660.036,11.041441727
904EA,BJG0,1,29700,11.508858365
